  3.31  -0.07   4.     3.43  -5.05   8.22   0.26  -3.76   3.9   11.89   0.31 -11.51  -1.48 -13.36  1.92 -3.04 -4.87 -5.84 -5.66  -1.3   0.05  4.01  1.99 -3.21  3.0670735836
  2.59  -3.38   2.81   1.15  -7.73   7.17  -0.15  -1.19   7.11  14.47  -0.28 -14.58  -2.38 -10.53  1.95 -2.47 -3.25 -4.14 -4.9   -1.2   2.71  8.14  4.73 -2.31  3.07075190544
 -0.47  -5.41   1.21   0.63 -10.44   3.87  -2.46   0.24  10.47  14.92  -1.22 -13.34  -3.39  -8.81  2.01 -1.94 -2.51 -3.11 -3.5    -1.04   4.7   10.1    6.29  -1.9   3.06710624695
 -3.93  -6.87  -1.15   0.58 -10.77   0.86  -2.65   2.8   11.73  12.81  -4.21 -13.21  -5.38  -7.17  1.98 -1.24 -1.64 -2.21 -2.93   -1.11   5.3   10.4    6.18  -2.56  3.07045888901
 -5.45  -8.56  -4.27   0.47 -14.03   0.65  -3.04   6.05  13.37  10.47  -7.01 -11.17  -8.31  -5.34  1.97 -0.54 -0.32 -0.78 -2.39   -1.03   6.21  10.92   6.27  -3.33  3.07807612419
 -5.8  -11.99  -4.92  -1.   -12.68  -1.38  -5.45   6.46  14.3    7.45 -10.14  -9.84  -9.55  -3.66  2.   -0.07  0.46  0.18 -1.68   -1.11   5.96  10.28   5.13  -4.16  3.0888671875
 -6.66 -14.67  -3.1    1.7  -12.33   0.85  -8.34   5.39  12.95   4.48  -9.77  -6.89 -12.75  -5.13  1.96  0.   -0.65 -1.33 -2.03  -1.12  4.94  9.15  3.72 -5.24  3.07708334923
 -9.92 -14.81  -2.55   4.25 -10.85   2.82  -9.53   3.13  10.25   1.8  -7.14  -5.05 -13.21  -6.99  2.06  0.05 -2.58 -3.54 -2.98  -1.12  2.89  6.57  1.77 -5.66  3.0797688961
  3.7 -10.2   9.6   8.  -13.1  -3.9   7.2  -3.7  -1.9 -12.  -11.5   3.1  12.7  10.1  1.92 -2.79 -6.91 -6.5  -3.76   -1.31  -6.65 -11.15  -8.3   -2.37  3.06953120232
  3.25  -8.73   7.31   6.14 -10.38  -5.31   9.16  -1.46  -2.67 -11.57 -12.51   4.67  13.35   8.89  1.91 -2.61 -6.09 -5.74 -4.04   -1.25  -6.51 -11.14  -8.32  -2.63  3.09309887886
  1.00000000e-02  -6.48000000e+00   6.93000000e+00   4.10000000e+00  -8.38000000e+00  -6.86000000e+00   1.20100000e+01   1.93000000e+00  -3.34000000e+00  -1.05300000e+01  -1.37300000e+01   4.72000000e+00   1.36300000e+01   6.03000000e+00  1.91 -2.57 -5.92 -5.61 -4.41   -1.17  -5.9  -10.8   -8.1   -3.18  3.10369467735
 -2.92  -5.7    4.77   2.97  -6.08  -8.6   12.77   4.79  -4.93  -8.19 -13.96   4.8   13.58   5.18  2.07 -2.2  -5.73 -5.63 -4.67   -1.09  -5.72 -10.58  -7.93  -3.34  3.09866547585
 -5.91  -3.62   2.57   2.79  -3.16  -9.84  13.27   6.97  -7.85  -7.23 -13.46   4.97  11.15   2.    1.97 -1.9  -5.28 -5.25 -4.88   -1.12  -6.24 -11.06  -8.44  -4.25  3.09879565239
 -6.15  -4.83   4.77   0.57  -5.75  -6.68  13.81   5.49  -4.97  -8.66 -10.65   1.99  10.85   2.35  1.95 -2.05 -5.1  -5.06 -5.07   -1.09  -5.72 -10.23  -7.51  -3.6   3.07151699066
 -7.57  -8.19   6.69  -1.37  -8.41  -5.6   14.24   2.61  -4.06  -9.87  -7.41   0.49  10.28   5.16  1.98 -1.87 -5.07 -4.99 -5.06   -1.15  -5.97 -10.18  -7.21  -2.57  3.0842936039
 -7.58  -8.82   8.19  -2.31  -9.52  -3.19  14.98  -0.43  -2.88 -13.32  -4.92  -1.62   8.78   7.97  2.07 -1.99 -5.38 -5.41 -5.52   -1.15  -6.65 -10.66  -7.56  -2.07  3.08208012581
-10.73 -10.7   10.16  -4.35  -9.66  -0.76  14.33  -1.08  -2.01 -14.    -2.33  -2.01   7.02   9.39  2.06 -1.91 -5.44 -5.6  -5.91   -1.16  -6.51 -10.23  -7.03  -1.48  3.09220385551
-13.21 -13.16  12.33  -7.37 -13.13   1.42  11.7   -2.71  -1.67 -13.28  -1.83  -3.32   4.59  11.22  2.12 -1.77 -5.59 -5.6  -5.54   -1.18  -6.53 -10.1   -6.98  -1.48  3.07298183441
-14.19 -14.54  14.84 -10.05 -14.08   4.43  10.99  -3.8    1.57 -12.59  -1.38  -3.7    1.91  14.17  2.16 -1.88 -5.71 -5.91 -5.84  -1.27 -5.54 -8.81 -5.92 -0.79  3.07989907265
-14.27 -13.67  13.39 -11.27 -12.92   7.59   8.67  -3.85   2.31 -11.12   1.79  -6.11  -0.02  13.67  2.13 -1.74 -4.99 -5.43 -6.14  -1.31 -4.96 -7.22 -4.52 -0.18  3.10494804382
-14.26 -11.96  12.34 -12.77 -10.02   9.21   6.08  -4.85   2.23 -11.22   4.96  -7.7   -0.58  11.38  2.1  -1.72 -4.41 -5.02 -6.3   -1.35 -5.14 -6.8  -3.9   0.14  3.11282539368
-13.37 -10.03   9.14 -14.02  -9.89  12.08   4.98  -6.55  -0.43 -11.81   5.25  -9.58  -3.04  11.25  2.07 -1.55 -2.81 -3.55 -6.46  -1.25 -6.32 -8.8  -5.48 -0.71  3.10550117493
-12.34  -6.86   8.51 -14.95  -7.18  14.87   4.59  -8.51  -2.51 -13.34   8.57 -10.36  -4.02  10.52  2.09 -1.78 -2.71 -3.67 -7.07   -1.26  -7.58 -10.06  -6.31  -0.67  3.07430005074
-11.08  -5.55   6.09 -14.91  -6.52  14.47   2.1  -10.01  -5.24 -14.77  10.19 -12.14  -5.3    9.26  2.04 -1.61 -2.   -2.84 -6.69   -1.39  -8.86 -11.25  -7.5   -1.3   3.07483720779
 -8.97000000e+00  -3.13000000e+00   3.48000000e+00  -1.28100000e+01  -3.44000000e+00   1.32100000e+01   1.00000000e-02  -1.14900000e+01  -7.40000000e+00  -1.20200000e+01   1.29000000e+01  -1.45900000e+01  -8.37000000e+00   7.08000000e+00  2.09 -1.63 -1.82 -2.8  -6.54   -1.28  -9.26 -11.47  -7.7   -1.76  3.08196616173
 -8.91   0.18   2.6  -11.4   -0.77  10.32  -0.65 -12.64 -10.11 -11.06  13.24 -11.89  -8.74   5.86  2.03 -1.84 -2.07 -2.96 -6.2    -1.35  -9.89 -12.02  -8.41  -2.26  3.0888671875
 -6.04   1.19   1.01 -10.02   1.08   8.23  -3.24 -14.16 -12.4  -10.22  13.7  -10.86  -9.85   4.16  1.99 -1.82 -2.03 -2.94 -5.68   -1.44 -10.44 -12.31  -8.9   -3.02  3.07451176643
 -7.89  -0.91   1.22  -9.17  -0.36   6.26  -5.23 -14.44 -11.07 -12.3  14.56 -13.68 -12.39   6.    2.07 -1.63 -2.3  -3.06 -4.96   -1.39 -10.41 -12.29  -8.95  -3.11  3.08154296875
 -9.98  -1.1    4.44  -5.98  -1.64   4.27  -7.32 -12.41  -8.29 -14.24  11.89 -14.21 -14.34   7.24  2.01 -1.91 -4.22 -4.81 -4.21   -1.48  -9.95 -11.99  -8.76  -3.51  3.08649086952
-10.78  -4.06   7.82  -3.46  -4.9    1.3   -8.16 -11.86  -6.86 -13.87   8.77 -14.03 -14.47   8.03  2.14 -2.11 -5.82 -6.1  -3.08   -1.34  -9.56 -11.88  -8.84  -3.97  3.10730791092
-14.22  -7.37   9.9   -2.7   -6.88  -0.54 -11.12  -9.18  -4.3  -10.53   8.12 -13.23 -14.87   8.1   2.05 -1.94 -6.54 -6.54 -2.12   -1.37  -8.11 -10.54  -7.37  -3.31  3.1083984375
-13.59  -7.48  11.98   0.14  -7.87  -2.1  -13.94  -6.82  -4.28  -8.71   4.9  -11.22 -12.04  10.17  2.13 -2.3  -7.8  -7.55 -1.09   -1.29  -7.53 -10.13  -7.16  -3.05  3.1103515625
-11.38 -10.85  12.63   0.94  -7.93  -3.03 -14.96  -4.97  -0.79  -7.21   3.13 -10.69  -9.32  12.85  2.07 -2.28 -7.53 -7.33 -0.69  -1.2  -5.74 -7.98 -5.47 -1.95  3.09638667107
-10.36 -11.44  14.85   2.89 -11.11  -5.43 -13.38  -1.92  -0.68  -4.22   0.62 -10.49  -6.63  14.32  2.06 -2.58 -8.47 -7.93  0.14  -1.21 -4.65 -6.55 -4.57 -1.41  3.09008789062
 -7.73  -9.19  11.41   3.01 -11.04  -7.12 -12.1   -4.36  -2.23  -3.78  -1.31  -9.68  -4.22  11.7   2.06 -2.47 -7.66 -7.17  0.42  -1.29 -5.58 -8.38 -5.86 -2.09  3.10188794136
 -5.12  -5.99   8.71   3.43  -9.45  -7.85 -10.31  -6.53  -3.88  -0.31  -4.63  -7.44  -1.69  10.06  2.   -2.53 -6.98 -6.49  0.15  -1.35 -6.13 -9.53 -6.78 -2.62  3.07716464996
 -3.99  -4.8    8.42   5.42  -6.34 -10.7   -9.    -8.7   -4.15  -0.04  -6.27  -4.36   0.64   9.39  2.05 -2.71 -7.48 -6.98  0.03   -1.28  -6.54 -10.11  -7.31  -2.85  3.08763027191
 -0.84  -4.09   6.38   8.39  -4.38 -12.91  -8.44 -10.97  -4.28   1.01  -7.11  -1.48   0.71   9.25  2.03 -2.77 -7.27 -6.78  0.2    -1.17  -6.71 -10.4   -7.65  -3.15  3.07496738434
  8.9  -8.8   2.9   3.4  -4.6 -11.7  -7.4  -0.9  -3.3  -4.9  -2.1   4. -10.6   7.   1.84 -2.39 -3.2  -2.76  0.54  -1.19 -5.45 -8.59 -6.42 -4.25  3.08658862114
  7.33 -12.29   6.3    3.3   -1.71 -14.93  -9.55  -2.44  -4.27  -2.     0.89   2.55 -11.4    3.86  1.83 -2.33 -4.32 -3.89  0.93  -1.29 -5.62 -8.16 -5.81 -4.06  3.10245776176
  4.99 -12.52   7.06   2.69   0.89 -12.24 -12.72  -5.65  -6.46   0.29   1.18   2.41 -11.47   0.65  1.92 -2.29 -4.82 -4.67  0.39  -1.3  -6.65 -9.45 -6.75 -4.73  3.10786128044
  7.37 -10.5    9.99   3.76   4.27 -14.42 -14.    -3.67  -5.29   2.84   3.95   5.45 -12.62  -2.7   1.81 -2.98 -5.74 -5.64  0.77  -1.26 -5.34 -6.93 -4.73 -4.35  3.09964179993
  9.55  -8.92  11.38   4.68   4.46 -14.5  -12.95  -2.9   -3.31   5.81   4.66   6.09 -14.43  -4.57  1.85 -3.47 -6.34 -6.29  0.72  -1.24 -3.97 -3.82 -2.89 -4.32  3.10270190239
 10.38  -7.72  11.85   6.86   5.57 -14.77 -12.19  -1.46  -0.9    6.82   6.29   9.06 -12.41  -6.6   1.85 -3.77 -6.94 -6.94  0.39  -1.17 -2.42 -0.07 -0.57 -3.68  3.07944345474
 12.78  -6.65  12.02   9.96   5.95 -11.69 -10.83   0.44  -0.25   9.77   7.62  11.74 -10.18  -7.67  1.7  -4.05 -7.17 -7.26 -0.64  -1.22 -1.09  3.13  1.62 -2.72  3.07060551643
 14.75  -5.08  13.19  10.45   6.39 -10.56  -9.07   2.69   1.89  10.74   7.79  12.43  -8.18  -9.02  1.81 -4.47 -7.66 -7.78 -1.23  -1.05  0.69  5.96  3.42 -2.3   3.09780263901
 13.23  -4.22  13.72  11.86   8.27  -8.47  -8.93   4.32   3.9   12.44   9.7   14.21  -5.88 -11.31  1.83 -4.51 -8.13 -8.45 -2.32  -1.18  2.15  8.25  5.36 -1.33  3.08772778511
 10.31  -2.09  11.14  14.71   9.31  -5.71  -8.73   5.87   5.5   13.35  11.37  14.19  -3.92 -13.25  1.84 -4.32 -8.2  -8.77 -3.37  -1.07  3.57  9.9   6.81 -0.88  3.10345053673
 12.57   0.75  11.72  11.77   8.68  -8.95  -8.73   2.71   4.73  13.51   9.63  13.46  -6.81 -13.97  1.8  -4.67 -7.93 -8.28 -2.25  -1.17  2.62  8.94  5.84 -1.83  3.07794594765
 12.99   2.53  12.86   9.81   6.7  -10.21  -8.19   2.09   2.74  14.93   6.15  13.17  -8.5  -10.85  1.78 -4.94 -8.01 -8.11 -1.49  -1.2   1.8   7.49  4.46 -2.39  3.09957695007
 14.41   2.54  13.24   7.81   3.87 -11.87  -6.8    1.99   2.64  12.85   3.88  12.82 -10.34  -8.55  1.73 -5.08 -7.49 -7.35 -0.55  -1.13  1.4   6.56  3.44 -3.08  3.10914707184
 12.45   4.81  13.6    5.92   2.54 -11.89  -5.8    1.22   0.15  10.5   0.54  10.56 -10.36  -6.62  1.81 -5.21 -7.82 -7.57 -0.37  -1.13 -0.39  2.52  0.53 -3.95  3.10543632507
 11.28   7.49  13.98   4.35   0.12 -13.3   -2.78  -1.66  -0.61   8.94  -1.84   7.22 -11.83  -4.06  1.78 -5.42 -7.79 -7.26  0.09  -1.14 -1.63 -0.48 -1.5  -4.58  3.10834956169
  8.54   9.08  10.73   1.18  -3.26 -13.98   0.3   -3.88  -3.51   6.54  -3.38   6.06 -12.61  -1.72  1.88 -4.94 -6.82 -6.1   0.28  -1.18 -3.92 -5.64 -4.62 -5.24  3.09492182732
  5.31  11.6    8.95   0.89  -4.49 -10.92   1.09  -6.05  -5.27   6.46  -6.2    3.95 -13.96   0.55  1.95 -4.7  -6.94 -6.23 -0.45  -1.35 -5.32 -8.44 -6.68 -5.83  3.11451816559
  8.63  10.41   7.27   1.99  -4.98 -10.32   3.4   -9.19  -6.82   3.66  -8.09   5.64 -14.02  -1.98  1.88 -4.6  -6.03 -5.25 -0.72   -1.17  -6.75 -10.63  -8.61  -7.13  3.10335278511
  8.7    8.14   5.39   3.99  -7.49  -7.42   4.75 -10.77 -10.19   3.13 -11.57   8.   -13.56  -3.25  1.85 -4.13 -5.8  -4.89 -1.34   -1.38  -8.34 -11.99 -10.08  -8.16  3.11495780945
 11.22   6.12   4.44   4.27  -9.33  -6.94   7.19 -11.43 -11.6   -0.22 -14.22  11.3  -10.09  -6.36  1.79 -3.93 -4.96 -4.07 -1.58   -1.38  -9.2  -12.52 -10.78  -8.92  3.08242177963
 14.43   4.75   1.3    5.51 -10.8   -4.93   9.29 -12.53 -11.7   -1.96 -14.23  12.19  -7.73  -9.11  1.65 -3.62 -3.74 -2.96 -2.25   -1.51  -9.66 -12.59 -10.85  -9.17  3.07864570618
 13.65   1.7    0.78   6.12 -12.84  -2.41  10.23 -14.6  -14.8   -2.98 -14.47  12.81  -5.48 -11.2   1.73 -3.19 -3.38 -3.22 -2.89   -1.39 -10.46 -12.88 -11.26  -9.61  3.07695317268
 12.35  -1.29  -2.23   7.18 -14.42  -0.98  13.46 -12.88 -12.87  -5.17 -13.67  13.72  -3.4  -13.07  1.72 -2.53 -2.76 -2.43 -3.8    -1.42 -10.24 -12.83 -11.1   -9.42  3.09596347809
 10.42  -4.73  -3.77   9.87 -14.7    0.39  13.1  -12.18 -10.53  -7.08 -12.3   12.64  -1.39 -14.99  1.79 -1.95 -3.12 -2.91 -4.36   -1.47  -9.96 -12.64 -10.8   -9.12  3.10611987114
  7.91  -4.7   -1.97  12.   -12.14  -0.08  10.38 -10.77  -7.81  -8.42 -12.14  14.98  -4.45 -13.9   1.87 -2.11 -4.45 -4.19 -4.23   -1.3   -9.27 -12.55 -10.7   -9.02  3.10143232346
  7.09  -1.31  -1.37  12.13  -9.92  -3.39   8.31  -8.35  -5.36  -9.3 -11.51  12.13  -7.23 -13.77  1.87 -2.47 -4.96 -4.57 -3.47   -1.26  -8.35 -12.21 -10.31  -8.93  3.10047197342
